"","FileId","Filename","Site","Date","DateTime","Orig_Start","Orig_End","Observed_TaxonId","Observed_Label","Probability","Barking Marsh Frog","Eastern Sign-bearing Froglet","Common Froglet","Common Spadefoot Toad","Peron's Tree Frog","Pobblebonk Frog","Spotted Marsh Frog (race unknown)","[    -2  13033  13042  13059  13063  13120  13125  13131  13134  13135
  13182  13204  13936  63913  13207  13086 525739]"
"57",1345,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221206_191500.WAV","Big Bog_AM1",2022-12-06,2022-12-06 19:15:00,30,31.5,13131,"Eastern Sign-bearing Froglet",0.745,0,0.745,0,0,0,0,0.001,"[0.253 0.    0.    0.    0.001 0.    0.    0.745 0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
"58",1386,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221207_233000.WAV","Big Bog_AM1",2022-12-07,2022-12-07 23:30:00,0,1.5,-2,"Not a frog",0.986,0.004,0.002,0.001,0.001,0.002,0,0.004,"[0.986 0.    0.    0.004 0.004 0.    0.    0.002 0.001 0.    0.    0.002
 0.    0.    0.    0.001 0.   ]"
"59",1392,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221208_190000.WAV","Big Bog_AM1",2022-12-08,2022-12-08 19:00:00,0,1.5,-2,"Not a frog",0.991,0.001,0.001,0.001,0,0.002,0,0.003,"[0.991 0.    0.    0.001 0.003 0.    0.    0.001 0.001 0.    0.    0.002
 0.    0.    0.    0.    0.   ]"
"60",1417,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221209_191500.WAV","Big Bog_AM1",2022-12-09,2022-12-09 19:15:00,0,1.5,-2,"Not a frog",0.995,0.001,0.001,0,0,0.001,0,0.002,"[0.994 0.    0.    0.001 0.002 0.    0.    0.001 0.    0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"61",1453,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221210_221500.WAV","Big Bog_AM1",2022-12-10,2022-12-10 22:15:00,0,1.5,-2,"Not a frog",0.926,0,0,0.001,0.062,0,0.003,0.005,"[0.926 0.    0.    0.    0.005 0.    0.    0.    0.001 0.    0.    0.
 0.002 0.003 0.    0.062 0.   ]"
"62",1466,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221211_193000.WAV","Big Bog_AM1",2022-12-11,2022-12-11 19:30:00,52,53.5,13204,"Perons Tree Frog",0.722,0,0.003,0.001,0.009,0.722,0,0.005,"[0.257 0.    0.    0.    0.005 0.    0.    0.003 0.001 0.    0.    0.722
 0.    0.    0.    0.009 0.002]"
"63",1489,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221212_191500.WAV","Big Bog_AM1",2022-12-12,2022-12-12 19:15:00,0,1.5,-2,"Not a frog",0.991,0.001,0.001,0.001,0,0.001,0,0.001,"[0.99  0.    0.005 0.001 0.001 0.    0.    0.001 0.001 0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"64",1514,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221213_193000.WAV","Big Bog_AM1",2022-12-13,2022-12-13 19:30:00,37,38.5,13131,"Eastern Sign-bearing Froglet",0.646,0,0.646,0.005,0,0,0,0.093,"[0.253 0.    0.    0.    0.093 0.    0.    0.646 0.005 0.    0.    0.
 0.    0.    0.    0.    0.002]"
"65",1539,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221214_194500.WAV","Big Bog_AM1",2022-12-14,2022-12-14 19:45:00,0,1.5,-2,"Not a frog",0.996,0.001,0.001,0.001,0,0.001,0,0.001,"[0.996 0.    0.    0.001 0.001 0.    0.    0.001 0.001 0.    0.    0.001
 0.    0.    0.    0.    0.   ]"
"66",1573,"H:/AudioMoth_Data/TLM_2022-23_Barmah-Millewa/Big Bog_AM1/20221215_221500.WAV","Big Bog_AM1",2022-12-15,2022-12-15 22:15:00,0,1.5,-2,"Not a frog",0.999,0,0,0,0,0,0,0.001,"[0.998 0.    0.    0.    0.001 0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.   ]"
